Empresa;Nº NF.;Cód. do Participante;CNPJ do participante;Nome do participante;Cidade;UF;Consumidor Final;Data;Vlr contábil;Valor desconto;Frete da nota;ICMS Difal Destino;CFOP;Cód. Prod. Unificado;Cód. Prod.;Descrição;Tipo do produto;NCM;CEST;Valor do produto;Frete do produto;Desconto do produto;Abatimento do produto;Outras despesas;Valor do seguro;Quantidade;Unidade;CST ICMS;Base de ICMS;Alíquota de ICMS;Valor do ICMS;Base de ICMS ST;Alíquota de ICMS ST;Valor do ICMS ST;CST IPI;Base de IPI;Alíquota de IPI;Valor do IPI;CST PIS;Base de PIS;Alíquota de PIS;Valor do PIS;CST COFINS;Base de COFINS;Alíquota de COFINS;Valor do COFINS;Natureza de crédito;Natureza da receita;Descrição natureza crédito/receita;Tipo Item (SPED);Descrição tipo item;Código da atividade CPRB;Base de FCP Retido Ant. por ST;Alíquota de FCP Retido Ant. por ST;Valor de FCP Retido Ant. por ST;Base de ICMS Efetiva;Alíquota de ICMS Efetiva;Valor de ICMS EFetivo;Base de ICMS ST Retido;Alíquota de ICMS ST Retido;Valor de ICMS ST Retido;Base de FCP Retido por ST;Alíquota de FCP Retido por ST;Valor de FCP Retido por ST;Base de Cálculo FCP;Alíquota FCP;Valor FCP;Valor do pedágio;Tipo de lançamento;Situação da nota;Ajuste C177;Crédito presumido;Incentivo transporte;Saídas incentivadas importação;Importações-Base;Operação com diferimento;Valor Diferido;cBenef;Valor do CBENEF;Motivo Desoneração;Base de ICMS Mono;Alíquota de ICMS Mono;Valor de ICMS Mono;Base de ICMS Mono Retido;Alíquota de ICMS Mono Retido;Valor de ICMS Mono Retido;Base de ICMS Mono Diferido;Alíquota de ICMS Mono Diferido;Valor de ICMS Mono Diferido;Base de ICMS Mono Ret. Ant.;Alíquota de ICMS Mono Ret. Ant.;Valor de ICMS Mono Ret. Ant.;Valor do ICMS Original: ;Percentual Crédito Presumido;Valor Crédito Presumido;cClasstrib IBS/CBS;CST IBS/CBS;BC IBS/CBS;Redução IBS Mun;Alíquota Vigente IBS Mun;Alíquota IBS Mun;Valor IBS Mun;Aliquota Diferimento IBS Municipal;Valor Diferimento IBS Municipal;Valor Devolvido IBS Municipal;Redução IBS UF;Alíquota Vigente IBS UF;Alíquota IBS UF;Valor IBS UF;Aliquota Diferimento IBS UF;Valor Diferimento IBS UF;Valor Devolvido IBS UF;Redução CBS;Alíquota Vigente CBS;Alíquota CBS;Valor CBS;Aliquota Diferimento CBS;Valor Diferimento CBS;Valor Devolvido CBS;Cód. Créd. Pres. IBS;Alíquota Créd. Pres. IBS;Valor Créd. Presumido IBS;Valor Créd. Pres. Cond. Susp. IBS;Cód. Créd. Pres. CBS;Alíquota Créd. Pres. CBS;Valor Créd. Pres. CBS;Valor Créd. Pres. Cond. Susp. CBS;BC Monofásico IBS;Alíquota Monofásico IBS;Valor Monofásico IBS;BC Monofásico Retenção IBS;Alíquota Monofásico Retenção IBS;Valor Monofásico Retenção IBS;BC Monofásico Ret. Ant. IBS;Alíquota Monofásico Ret. Ant. IBS;Valor Monofásico Ret. Ant. IBS;BC Monofásico Diferido IBS;Alíquota Monofásico Diferido IBS;Valor Monofásico Diferido IBS;BC Monofásico CBS;Alíquota Monofásico CBS;Valor Monofásico CBS;BC Monofásico Retenção CBS;Alíquota Monofásico Retenção CBS;Valor Monofásico Retenção CBS;BC Monofásico Ret. Ant. CBS;Alíquota Monofásico Ret. Ant. CBS;Valor Monofásico Ret. Ant. CBS;BC Monofásico Diferido CBS;Alíquota Monofásico Diferido CBS;Valor Monofásico Diferido CBS;cCLassTrib IS;CST IS;UN Tributável IS;BC IS;Alíquota IS;BC IS Específico;Alíquota IS Específico;Valor IS;Imposto Importação;Valor AFRMM
328;101040;357031;27.015.155/0001-58;"EZIPA CORTE E VINCO LTDA";Rio de Janeiro;RJ;Não;22/01/2026;;;;;2.101-003;803125;;FACA P/ C E V FACA 3 - BERCOS - CAIXA PARA OVO COM ALCA (DUPLO );Não informado ;82089000;08.014.00;386,00;0,00;0,00;0,00;0,00;0,00;1,00;-;="0/90";386,00;3,87;14,94;0,00;0,00;0,00;="49";0,00;0,00;0,00;="71";0;0,00;0,00;="71";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;101040;357031;27.015.155/0001-58;"EZIPA CORTE E VINCO LTDA";Rio de Janeiro;RJ;Não;22/01/2026;;;;;2.101-003;803122;;FACA P/ C E V FACA 1 - BERCOS - CAIXA PARA OVO COM ALCA (OVO UNICO);Não informado ;82089000;08.014.00;330,00;0,00;0,00;0,00;0,00;0,00;1,00;-;="0/90";330,00;3,87;12,77;0,00;0,00;0,00;="49";0,00;0,00;0,00;="71";0;0,00;0,00;="71";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;101040;357031;27.015.155/0001-58;"EZIPA CORTE E VINCO LTDA";Rio de Janeiro;RJ;Não;22/01/2026;;;;;2.101-003;803117;;FACA P/ C E V BERCO MINI CONFEITEIRO - SO BERCO 2 IMAGENS;Não informado ;82089000;08.014.00;450,00;0,00;0,00;0,00;0,00;0,00;1,00;UN;="0/90";450,00;3,87;17,42;0,00;0,00;0,00;="49";0,00;0,00;0,00;="71";0;0,00;0,00;="71";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;154155;836042;13.761.290/0001-38;"EUROSTAR PRODUTOS GRAFICOS E COMUNICACAO VISUAL LTDA.";Santana de Parnaíba;SP;Não;22/01/2026;4.359,00;0,00;0,00;0,00;2.101-004;605229;;COLA C 342 ADECOL 10 KG;Não informado ;35069110;;4.359,00;0,00;0,00;0,00;0,00;0,00;100,00;KG;="0/00";4.359,00;7,00;305,13;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;305,13;0,00;0,00;000001;000;3.650,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;3,65;0,00;0,00;0,00;0,00;0,90;0,90;32,86;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;170978;830012;04.207.230/0001-87;"CROWN DO BRASIL LTDA.";Guarulhos;SP;Não;26/01/2026;884,77;0,00;0,00;0,00;2.101-003;803136;;Folhas para marcar a ferro em bobinas XP OURO CROWN 260 - 640MMX244M-  ( 3 UN x 640.0 MM x 244 MT x  ) -;Não informado ;32121000;;753,38;0,00;0,00;0,00;0,00;0,00;468,48;M2;="3/00";707,40;4,00;28,30;0,00;0,00;0,00;="00";707,40;6,50;45,98;="50";679,1;0,65;4,41;="50";679,1;3,00;20,37;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;28,30;0,00;0,00;000001;000;654,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,65;0,00;0,00;0,00;0,00;0,90;0,90;5,89;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;170978;830012;04.207.230/0001-87;"CROWN DO BRASIL LTDA.";Guarulhos;SP;Não;26/01/2026;;;;;2.101-003;644332;17660870592;Folhas para marcar a ferro em bobinas XP PRATA CROWN 100 - 640MMX122M-  ( 1 UN x 640.0 MM x 122 MT x  ) -;Não informado ;32121000;;131,39;0,00;0,00;0,00;0,00;0,00;78,08;M2;="3/00";123,37;4,00;4,93;0,00;0,00;0,00;="00";123,37;6,50;8,02;="50";118,44;0,65;0,77;="50";118,44;3,00;3,55;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;4,93;0,00;0,00;000001;000;114,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,11;0,00;0,00;0,00;0,00;0,90;0,90;1,03;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;176477;22537;09.392.396/0001-34;"Protendi Comercio de EPI Ltda";Vila Velha;ES;Sim;13/01/2026;107,70;0,00;0,00;0,00;1.556-013;803156;;RALO P/ PIA PREMINUM 7,5CM - 4318;Não informado ;73239300;;13,90;0,00;0,00;0,00;0,00;0,00;1,00;UN;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;2,36;0,00;0,00;000001;000;13,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,01;0,00;0,00;0,00;0,00;0,90;0,90;0,13;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;176477;22537;09.392.396/0001-34;"Protendi Comercio de EPI Ltda";Vila Velha;ES;Sim;13/01/2026;;;;;1.556-013;692604;17942593474;STICKY SHOE/FLIP PRETO N.35 - CA39848;Não informado ;64019990;;93,80;0,00;0,00;0,00;0,00;0,00;1,00;PR;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;15,95;0,00;0,00;000001;000;93,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,09;0,00;0,00;0,00;0,00;0,90;0,90;0,84;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;177408;22537;09.392.396/0001-34;"Protendi Comercio de EPI Ltda";Vila Velha;ES;Sim;28/01/2026;99,40;0,00;0,00;0,00;1.556-013;634197;;STICKY SHOE/FLIP PRETO N.39 - CA39848;Não informado ;64019990;;93,80;0,00;0,00;0,00;0,00;0,00;1,00;PR;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;15,95;0,00;0,00;000001;000;93,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,09;0,00;0,00;0,00;0,00;0,90;0,90;0,84;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;177408;22537;09.392.396/0001-34;"Protendi Comercio de EPI Ltda";Vila Velha;ES;Sim;28/01/2026;;;;;1.556-013;803144;;LAMINA P/ESTILETE LARGO 18MM C/10 - 7933159;Não informado ;82119400;;5,60;0,00;0,00;0,00;0,00;0,00;1,00;UN;="0/90";0,00;0,00;0,00;0,00;0,00;0,00;="49";0,00;0,00;0,00;="98";0;0,00;0,00;="98";0;0,00;0,00;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,95;0,00;0,00;000001;000;5,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,01;0,00;0,00;0,00;0,00;0,90;0,90;0,05;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;193783;14834;02.327.826/0003-57;"DETALLIA FITAS TEXTEIS LTDA";Nova Odessa;SP;Não;20/01/2026;2.804,95;0,00;0,00;0,00;2.101-003;613844;;FITA CETIM SIMPLES CF005 22 mm COR 1353 DOURADO CAIXA COM 16 ROLO DE 50 metros;Não informado ;58063200;;372,12;0,00;0,00;0,00;0,00;0,00;1,00;CX;="0/00";372,12;7,00;26,05;0,00;0,00;0,00;="01";0,00;0,00;0,00;="50";346,07;1,65;5,71;="50";346,07;7,60;26,30;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;26,05;0,00;0,00;000001;000;314,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,31;0,00;0,00;0,00;0,00;0,90;0,90;2,83;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;193783;14834;02.327.826/0003-57;"DETALLIA FITAS TEXTEIS LTDA";Nova Odessa;SP;Não;20/01/2026;;;;;2.101-003;605223;;FITA CETIM SIMPLES CF003 15 mm COR  340 MARROM CAFE CAIXA COM 24 ROLO DE 50 metros;Não informado ;58063200;;844,30;0,00;0,00;0,00;0,00;0,00;2,00;CX;="0/00";844,30;7,00;59,10;0,00;0,00;0,00;="01";0,00;0,00;0,00;="50";785,2;1,65;12,96;="50";785,2;7,60;59,68;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;59,10;0,00;0,00;000001;000;712,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,71;0,00;0,00;0,00;0,00;0,90;0,90;6,41;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;193783;14834;02.327.826/0003-57;"DETALLIA FITAS TEXTEIS LTDA";Nova Odessa;SP;Não;20/01/2026;;;;;2.101-003;788720;;FITA CETIM SIMPLES CF003 15 mm COR  249 VERDE MILITAR CAIXA COM 24" ROLO DE 50 metros;Não informado ;58063200;;844,29;0,00;0,00;0,00;0,00;0,00;2,00;CX;="0/00";844,29;7,00;59,10;0,00;0,00;0,00;="01";0,00;0,00;0,00;="50";785,19;1,65;12,96;="50";785,19;7,60;59,67;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;59,10;0,00;0,00;000001;000;712,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,71;0,00;0,00;0,00;0,00;0,90;0,90;6,41;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;193783;14834;02.327.826/0003-57;"DETALLIA FITAS TEXTEIS LTDA";Nova Odessa;SP;Não;20/01/2026;;;;;2.101-003;613840;18297665187;FITA CETIM SIMPLES CF005 22 mm COR  340 MARROM CAFE CAIXA COM 16 ROLO DE 50 metros;Não informado ;58063200;;744,24;0,00;0,00;0,00;0,00;0,00;2,00;CX;="0/00";744,24;7,00;52,10;0,00;0,00;0,00;="01";0,00;0,00;0,00;="50";692,14;1,65;11,42;="50";692,14;7,60;52,60;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;52,10;0,00;0,00;000001;000;628,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,63;0,00;0,00;0,00;0,00;0,90;0,90;5,65;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;206258;82815;31.757.388/0001-01;"GRAVOPEL VIT. INFORMATICA E PAPEIS LTDA - MATRIZ";Vitória;ES;Não;22/01/2026;3.301,00;0,00;0,00;0,00;1.101-003;803148;;PAPEL OFF SET 120G 66X96 CHAMBRIL - 250F;Não informado ;48025793;19.010.00;1.805,50;0,00;0,00;0,00;0,00;0,00;10,00;PCT;="0/20";743,50;17,00;126,40;0,00;0,00;0,00;="00";0,00;0,00;0,00;="50";1679,1;1,65;27,71;="50";1679,1;7,60;127,61;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;126,40;0,00;0,00;000001;000;1.523,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;1,52;0,00;0,00;0,00;0,00;0,90;0,90;13,71;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;206258;82815;31.757.388/0001-01;"GRAVOPEL VIT. INFORMATICA E PAPEIS LTDA - MATRIZ";Vitória;ES;Não;22/01/2026;;;;;1.101-003;803147;;PAPEL KRAFT 200G 66X96 MILLENNIUM - 125F;Não informado ;48025892;19.010.00;1.495,50;0,00;0,00;0,00;0,00;0,00;10,00;PCT;="0/20";615,85;17,00;104,69;0,00;0,00;0,00;="00";0,00;0,00;0,00;="50";1390,81;1,65;22,95;="50";1390,81;7,60;105,70;02;;Aquisição de bens utilizados como insumo;2;Matéria-prima;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;Não;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;104,69;0,00;0,00;000001;000;1.262,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;1,26;0,00;0,00;0,00;0,00;0,90;0,90;11,36;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;232682;404132;27.486.182/0236-64;"VIACAO AGUIA BRANCA S A";Rio de Janeiro;RJ;;02/01/2026;89,15;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;89,15;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";89,15;7,00;6,24;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;74,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,07;0,00;0,00;0,00;0,00;0,90;0,90;0,67;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
328;234717;404132;27.486.182/0236-64;"VIACAO AGUIA BRANCA S A";Rio de Janeiro;RJ;;12/01/2026;71,02;0,00;0,00;0,00;2.352-004;;;;Não informado ;;;71,02;0,00;0,00;0,00;0,00;0,00;1,00;;="0/00";71,02;7,00;4,97;0,00;0,00;0,00;="00";0,00;0,00;0,00;="00";0;0,00;0,00;="00";0;0,00;0,00;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;Entrada;Documento regular;;0,00;;;0;;0,00;;0,00;;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0,00;0,00;;;59,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10;0,06;0,00;0,00;0,00;0,00;0,90;0,90;0,54;0,00;0,00;0,00;;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
