




|0200|CP_44_43|GRANITO BENEFICIADO - BRANCO - WHITE TIGER - Esp.PIETRAFINA|||M2|03|68029390||||0||
|0200|CP_763_43|MARMORE BENEFICIADO - BRANCO - MARMORE PR - Esp.PIETRAFINA|||M2|03|68029100||||0||
|0200|4258SFG|Bloco GRANITO - VERDE - SEA FOAM GREEN.       ID: 4258SFG|||M3|03|25161100||||0||
|0200|CP_33_1|MARMORE BENEFICIADO - BRANCO - BRANCO PARANA - Esp.2,0cm|||M2|03|68029100||||0||
|0200|45800SFG|Bloco GRANITO - VERDE - SEA FOAM GREEN.       ID: 45800SFG|||M3|03|25161100||||0||
|0200|CP_64_2|GRANITO BENEFICIADO - AMARELO - MERCURY GOLD - Esp.3,0cm|||M2|03|68029390||||0||


































































|C100|1|0|230112250001497115|55|00|1|0012524|32260205595540000189550010000125241100125248|02022026|02022026|16664,42|1|0,00|0,00|16556,80|1|0,00|0,00|0,00|16556,80|1986,82|0,00|0,00|107,62|94,70|437,10|0,00|0,00|

|C190|000|6102|12|16664,42|16556,80|1986,82|0,00|0,00|0,00|107,62||

|C100|1|0|031032780001822473|55|00|1|0012525|32260205595540000189550010000125251100125253|03022026|03022026|6628,71|1|0,00|0,00|6585,90|1|0,00|0,00|0,00|2711,84|461,01|0,00|0,00|42,81|39,81|183,75|0,00|0,00|


|C190|020|5102|17|6628,71|2711,84|461,01|0,00|0,00|3916,87|42,81||

|C100|0|1|190046770001267237|55|00|1|5520|32260219004677000126550010000055201597784292|04022026|06022026|37346,40|0|0,00|0,00|37346,40|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|

|C170|1|CP_753_1||233415|M2|37346,40|0,00|0|040|1902|592|0,00|0|0,00|0,00|0|0,00|0|03||0,00|0|0,00|70|0,00||||0,00|70|0,00||||0,00||0,00|
